order_id,product_id,store_id,product_name,product_category,city,date_of_sale,quantity_sold,sales_amount
1681,98,2,CodeCruise Plus,Software Development Tools,Osaka,12/7/2023,3,441
1682,30,2,SyntaxSail,Software Development Tools,Osaka,12/7/2023,5,65.41
1683,90,2,ModuleMagic,Technology & Gadgets,Osaka,12/8/2023,1,127.57
1684,52,2,CodeComet,Software Development Tools,Osaka,12/8/2023,9,372.36
1685,22,1,EchoEngine,Technology & Gadgets,Tokyo,12/9/2023,5,404.94
1686,82,2,LoopLyric,Creative & Design Tools,Osaka,12/9/2023,9,223.39
1687,94,3,SyntaxStar Plus,Software Development Tools,Yokohama,12/10/2023,3,25.33
1688,16,2,StringScribe,Software Development Tools,Osaka,12/10/2023,2,164.33
1689,28,3,FunctionFleet,Software Development Tools,Yokohama,12/11/2023,7,91.95
1690,20,1,VarVoyage,Educational Tools,Tokyo,12/11/2023,8,45.68
1691,63,3,ClassCraft,Educational Tools,Yokohama,12/12/2023,4,434.42
1692,47,2,PixelPulse Pro,Creative & Design Tools,Osaka,12/12/2023,5,26.35
1693,53,2,BinaryBlaze,Technology & Gadgets,Osaka,12/13/2023,4,469.64
1694,76,1,BinaryBard Pro,Software Development Tools,Tokyo,12/13/2023,7,405.53
1695,6,3,PixelPilot,Creative & Design Tools,Yokohama,12/14/2023,7,92.9
1696,77,3,PixelPilot Plus,Creative & Design Tools,Yokohama,12/14/2023,2,328.82
1697,98,2,CodeCruise Plus,Software Development Tools,Osaka,12/15/2023,6,121.14
1698,72,2,ByteBard,Software Development Tools,Osaka,12/15/2023,3,212.25
1699,78,3,AlgoAir,Technology & Gadgets,Yokohama,12/16/2023,4,18.91
1700,40,2,LambdaLark,Educational Tools,Osaka,12/16/2023,6,147.24
1701,48,1,DataDynamo,Data Analysis & Management,Tokyo,12/17/2023,3,486.53
1702,3,2,AlgoCraft,Creative & Design Tools,Osaka,12/17/2023,3,404.31
1703,84,1,MethodMajesty Pro,Educational Tools,Tokyo,12/18/2023,7,314.41
1704,73,3,DevDrift,Software Development Tools,Yokohama,12/18/2023,7,270.98
1705,38,1,CircuitCruise,Technology & Gadgets,Tokyo,12/19/2023,4,57.37
1706,19,3,MethodMingle,Educational Tools,Yokohama,12/19/2023,4,65.23
1707,89,2,StringStream Pro,Software Development Tools,Osaka,12/20/2023,5,155.67
1708,30,1,SyntaxSail,Software Development Tools,Tokyo,12/20/2023,1,239.68
1709,59,2,AlgoAurora,Creative & Design Tools,Osaka,12/21/2023,9,33.67
1710,68,2,FunctionFusion Pro,Software Development Tools,Osaka,12/21/2023,9,171.91
1711,86,1,CodeCatalyst,Software Development Tools,Tokyo,12/22/2023,8,100.86
1712,55,1,VarVenture,Educational Tools,Tokyo,12/22/2023,1,149.82
1713,12,3,BitBard,Software Development Tools,Yokohama,12/23/2023,2,290.9
1714,21,1,LambdaLuxe,Educational Tools,Tokyo,12/23/2023,4,117.95
1715,44,1,SyntaxStar,Software Development Tools,Tokyo,12/24/2023,5,56.06
1716,61,1,ScriptSage,Software Development Tools,Tokyo,12/24/2023,4,435.48
1717,47,2,PixelPulse Pro,Creative & Design Tools,Osaka,12/25/2023,9,177.01
1718,98,1,CodeCruise Plus,Software Development Tools,Tokyo,12/25/2023,8,263.52
1719,52,1,CodeComet,Software Development Tools,Tokyo,12/26/2023,6,307.42
1720,51,2,FlowFusion,Technology & Gadgets,Osaka,12/26/2023,4,396.42
1721,51,3,FlowFusion,Technology & Gadgets,Yokohama,12/27/2023,7,74.59
1722,4,2,ByteBreeze,Creative & Design Tools,Osaka,12/27/2023,3,329.53
1723,66,2,ModuleMuse Pro,Creative & Design Tools,Osaka,12/28/2023,7,491.95
1724,72,3,ByteBard,Software Development Tools,Yokohama,12/28/2023,6,44.83
1725,25,2,LogicLantern,Software Development Tools,Osaka,12/29/2023,1,29.57
1726,6,2,PixelPilot,Creative & Design Tools,Osaka,12/29/2023,8,127.07
1727,65,1,SyntaxSeeker,Software Development Tools,Tokyo,12/30/2023,1,314.98
1728,14,3,ClassCast,Educational Tools,Yokohama,12/30/2023,4,111.47
1729,13,1,ModuleMuse,Creative & Design Tools,Tokyo,12/31/2023,6,428.42
1730,62,3,MethodMingle Pro,Educational Tools,Yokohama,12/31/2023,4,63
